article_index,article_id,API,provider,entity_type,count
324,PMC:11780129,ML,Metagenomics,State,41
324,PMC:11780129,ML,Metagenomics,Kit,3
324,PMC:11780129,ML,Metagenomics,Primer,3
325,PMC:11831026,Dictionary,Europe PMC,Organisms,27
325,PMC:11831026,Dictionary,Europe PMC,Chemicals,29
325,PMC:11831026,Dictionary,Europe PMC,Gene Ontology,35
325,PMC:11831026,Dictionary,Europe PMC,Accession Numbers,1
325,PMC:11831026,ML,Europe PMC,Organisms,47
325,PMC:11831026,ML,Europe PMC,Chemicals,11
325,PMC:11831026,ML,Europe PMC,Gene Ontology,25
325,PMC:11831026,ML,Europe PMC,Experimental Methods,7
325,PMC:11831026,ML,Metagenomics,Treatment,36
325,PMC:11831026,ML,Metagenomics,Site,1
325,PMC:11831026,ML,Metagenomics,Host,16
325,PMC:11831026,ML,Metagenomics,Place,6
325,PMC:11831026,ML,Metagenomics,Sample-Material,5
325,PMC:11831026,ML,Metagenomics,State,260
326,PMC:11796422,Dictionary,Europe PMC,Gene Ontology,74
326,PMC:11796422,Dictionary,Europe PMC,Experimental Methods,24
326,PMC:11796422,Dictionary,Europe PMC,Organisms,42
326,PMC:11796422,Dictionary,Europe PMC,Chemicals,119
326,PMC:11796422,Dictionary,Europe PMC,Gene_Proteins,38
326,PMC:11796422,Dictionary,Europe PMC,Resources,1
326,PMC:11796422,ML,Europe PMC,Gene Ontology,59
326,PMC:11796422,ML,Europe PMC,Organisms,93
326,PMC:11796422,ML,Europe PMC,Chemicals,100
326,PMC:11796422,ML,Europe PMC,Gene_Proteins,46
326,PMC:11796422,ML,Europe PMC,Experimental Methods,10
326,PMC:11796422,ML,Europe PMC,Diseases,1
326,PMC:11796422,ML,Metagenomics,Engineered,50
326,PMC:11796422,ML,Metagenomics,Ecoregion,2
326,PMC:11796422,ML,Metagenomics,Body-Site,6
326,PMC:11796422,ML,Metagenomics,Sequencing,3
326,PMC:11796422,ML,Metagenomics,Treatment,65
326,PMC:11796422,ML,Metagenomics,Site,9
326,PMC:11796422,ML,Metagenomics,Host,22
326,PMC:11796422,ML,Metagenomics,Place,6
326,PMC:11796422,ML,Metagenomics,Sample-Material,205
326,PMC:11796422,ML,Metagenomics,Gene,2
326,PMC:11796422,ML,Metagenomics,State,225
326,PMC:11796422,ML,Metagenomics,Kit,3
326,PMC:11796422,ML,Metagenomics,Primer,2
327,PMC:11794798,Dictionary,Europe PMC,Chemicals,102
327,PMC:11794798,Dictionary,Europe PMC,Organisms,89
327,PMC:11794798,Dictionary,Europe PMC,Diseases,64
327,PMC:11794798,Dictionary,Europe PMC,Gene_Proteins,262
327,PMC:11794798,Dictionary,Europe PMC,Gene Ontology,33
327,PMC:11794798,Dictionary,Europe PMC,Experimental Methods,3
327,PMC:11794798,Dictionary,Europe PMC,Accession Numbers,17
327,PMC:11794798,ML,Europe PMC,Chemicals,60
327,PMC:11794798,ML,Europe PMC,Gene_Proteins,169
327,PMC:11794798,ML,Europe PMC,Organisms,80
327,PMC:11794798,ML,Europe PMC,Diseases,23
327,PMC:11794798,ML,Europe PMC,Gene Ontology,27
327,PMC:11794798,ML,Europe PMC,Experimental Methods,3
327,PMC:11794798,ML,Metagenomics,Body-Site,88
327,PMC:11794798,ML,Metagenomics,Treatment,82
327,PMC:11794798,ML,Metagenomics,Host,24
327,PMC:11794798,ML,Metagenomics,Place,2
327,PMC:11794798,ML,Metagenomics,Sample-Material,1
327,PMC:11794798,ML,Metagenomics,Gene,9
327,PMC:11794798,ML,Metagenomics,LS,1
327,PMC:11794798,ML,Metagenomics,State,190
327,PMC:11794798,ML,Metagenomics,Kit,1
328,PMC:11766039,Dictionary,Europe PMC,Chemicals,293
328,PMC:11766039,Dictionary,Europe PMC,Diseases,53
328,PMC:11766039,Dictionary,Europe PMC,Organisms,168
328,PMC:11766039,Dictionary,Europe PMC,Gene_Proteins,9
328,PMC:11766039,Dictionary,Europe PMC,Experimental Methods,2
328,PMC:11766039,Dictionary,Europe PMC,Gene Ontology,9
328,PMC:11766039,ML,Europe PMC,Organisms,191
328,PMC:11766039,ML,Europe PMC,Chemicals,217
328,PMC:11766039,ML,Europe PMC,Diseases,56
328,PMC:11766039,ML,Europe PMC,Gene_Proteins,15
328,PMC:11766039,ML,Europe PMC,Gene Ontology,9
328,PMC:11766039,ML,Metagenomics,Engineered,44
328,PMC:11766039,ML,Metagenomics,Body-Site,2
328,PMC:11766039,ML,Metagenomics,Treatment,210
328,PMC:11766039,ML,Metagenomics,Place,37
328,PMC:11766039,ML,Metagenomics,Date,2
328,PMC:11766039,ML,Metagenomics,Gene,5
328,PMC:11766039,ML,Metagenomics,Sample-Material,5
328,PMC:11766039,ML,Metagenomics,State,196
328,PMC:11766039,ML,Metagenomics,Primer,1
329,PMC:11811110,Dictionary,Europe PMC,Gene Ontology,35
329,PMC:11811110,Dictionary,Europe PMC,Organisms,202
329,PMC:11811110,Dictionary,Europe PMC,Diseases,21
329,PMC:11811110,Dictionary,Europe PMC,Gene_Proteins,179
329,PMC:11811110,Dictionary,Europe PMC,Experimental Methods,33
329,PMC:11811110,Dictionary,Europe PMC,Chemicals,13
329,PMC:11811110,ML,Europe PMC,Diseases,25
329,PMC:11811110,ML,Europe PMC,Organisms,346
329,PMC:11811110,ML,Europe PMC,Chemicals,15
329,PMC:11811110,ML,Europe PMC,Gene Ontology,26
329,PMC:11811110,ML,Europe PMC,Gene_Proteins,155
329,PMC:11811110,ML,Europe PMC,Experimental Methods,17
329,PMC:11811110,ML,Metagenomics,Body-Site,62
329,PMC:11811110,ML,Metagenomics,Engineered,2
329,PMC:11811110,ML,Metagenomics,Site,4
329,PMC:11811110,ML,Metagenomics,Treatment,190
329,PMC:11811110,ML,Metagenomics,Host,102
329,PMC:11811110,ML,Metagenomics,Place,1
329,PMC:11811110,ML,Metagenomics,Sample-Material,86
329,PMC:11811110,ML,Metagenomics,Gene,1
329,PMC:11811110,ML,Metagenomics,State,218
329,PMC:11811110,ML,Metagenomics,Primer,1
329,PMC:11811110,ML,Metagenomics,Kit,1
332,PMC:11730684,Dictionary,Europe PMC,Diseases,62
332,PMC:11730684,Dictionary,Europe PMC,Experimental Methods,19
332,PMC:11730684,Dictionary,Europe PMC,Gene Ontology,13
332,PMC:11730684,Dictionary,Europe PMC,Gene_Proteins,8
332,PMC:11730684,Dictionary,Europe PMC,Organisms,53
332,PMC:11730684,Dictionary,Europe PMC,Chemicals,7
332,PMC:11730684,Dictionary,Europe PMC,Resources,1
332,PMC:11730684,Dictionary,Europe PMC,Accession Numbers,2
338,PMC:11842363,ML,Europe PMC,Organisms,265
338,PMC:11842363,ML,Europe PMC,Chemicals,136
338,PMC:11842363,ML,Europe PMC,Gene Ontology,25
338,PMC:11842363,ML,Europe PMC,Gene_Proteins,12
338,PMC:11842363,ML,Europe PMC,Diseases,3
338,PMC:11842363,ML,Europe PMC,Experimental Methods,4
338,PMC:11842363,ML,Metagenomics,Engineered,8
338,PMC:11842363,ML,Metagenomics,Body-Site,11
338,PMC:11842363,ML,Metagenomics,Sequencing,2
338,PMC:11842363,ML,Metagenomics,Treatment,37
338,PMC:11842363,ML,Metagenomics,Site,30
338,PMC:11842363,ML,Metagenomics,Place,9
338,PMC:11842363,ML,Metagenomics,Host,48
338,PMC:11842363,ML,Metagenomics,LCM,1
338,PMC:11842363,ML,Metagenomics,Sample-Material,114
338,PMC:11842363,ML,Metagenomics,Gene,3
338,PMC:11842363,ML,Metagenomics,State,162
338,PMC:11842363,ML,Metagenomics,Kit,1
338,PMC:11842363,ML,Metagenomics,Primer,3
339,PMC:11799532,Dictionary,Europe PMC,Organisms,210
339,PMC:11799532,Dictionary,Europe PMC,Diseases,105
339,PMC:11799532,Dictionary,Europe PMC,Gene_Proteins,234
339,PMC:11799532,Dictionary,Europe PMC,Gene Ontology,20
339,PMC:11799532,Dictionary,Europe PMC,Experimental Methods,31
339,PMC:11799532,Dictionary,Europe PMC,Chemicals,15
339,PMC:11799532,ML,Europe PMC,Diseases,82
339,PMC:11799532,ML,Europe PMC,Organisms,223
339,PMC:11799532,ML,Europe PMC,Gene_Proteins,223
339,PMC:11799532,ML,Europe PMC,Gene Ontology,19
339,PMC:11799532,ML,Europe PMC,Chemicals,23
339,PMC:11799532,ML,Europe PMC,Experimental Methods,3
339,PMC:11799532,ML,Metagenomics,Body-Site,98
339,PMC:11799532,ML,Metagenomics,Engineered,1
339,PMC:11799532,ML,Metagenomics,Sequencing,1
339,PMC:11799532,ML,Metagenomics,Treatment,33
339,PMC:11799532,ML,Metagenomics,Host,151
339,PMC:11799532,ML,Metagenomics,Place,1
339,PMC:11799532,ML,Metagenomics,Sample-Material,17
339,PMC:11799532,ML,Metagenomics,Gene,4
339,PMC:11799532,ML,Metagenomics,State,585
339,PMC:11799532,ML,Metagenomics,Kit,4
340,PMC:11730683,Dictionary,Europe PMC,Experimental Methods,9
340,PMC:11730683,Dictionary,Europe PMC,Organisms,127
340,PMC:11730683,Dictionary,Europe PMC,Diseases,46
340,PMC:11730683,Dictionary,Europe PMC,Gene Ontology,30
340,PMC:11730683,Dictionary,Europe PMC,Chemicals,6
340,PMC:11730683,Dictionary,Europe PMC,Accession Numbers,3
340,PMC:11730683,Dictionary,Europe PMC,Gene_Proteins,18
340,PMC:11730683,ML,Europe PMC,Diseases,83
340,PMC:11730683,ML,Europe PMC,Organisms,121
340,PMC:11730683,ML,Europe PMC,Chemicals,8
340,PMC:11730683,ML,Europe PMC,Gene_Proteins,20
340,PMC:11730683,ML,Europe PMC,Gene Ontology,21
340,PMC:11730683,ML,Europe PMC,Experimental Methods,4
340,PMC:11730683,ML,Metagenomics,Body-Site,21
340,PMC:11730683,ML,Metagenomics,Sequencing,3
340,PMC:11730683,ML,Metagenomics,Engineered,3
340,PMC:11730683,ML,Metagenomics,Treatment,25
340,PMC:11730683,ML,Metagenomics,Place,11
340,PMC:11730683,ML,Metagenomics,Date,2
340,PMC:11730683,ML,Metagenomics,Host,22
340,PMC:11730683,ML,Metagenomics,LCM,1
340,PMC:11730683,ML,Metagenomics,LS,13
340,PMC:11730683,ML,Metagenomics,Sample-Material,18
340,PMC:11730683,ML,Metagenomics,Gene,9
340,PMC:11730683,ML,Metagenomics,State,233
340,PMC:11730683,ML,Metagenomics,Kit,2
340,PMC:11730683,ML,Metagenomics,Primer,5
341,PMC:11821643,Dictionary,Europe PMC,Diseases,104
341,PMC:11821643,Dictionary,Europe PMC,Organisms,172
341,PMC:11821643,Dictionary,Europe PMC,Gene_Proteins,22
341,PMC:11821643,Dictionary,Europe PMC,Chemicals,73
341,PMC:11821643,Dictionary,Europe PMC,Gene Ontology,29
341,PMC:11821643,Dictionary,Europe PMC,Experimental Methods,12
341,PMC:11821643,ML,Europe PMC,Organisms,113
341,PMC:11821643,ML,Europe PMC,Diseases,59
341,PMC:11821643,ML,Europe PMC,Gene_Proteins,75
341,PMC:11821643,ML,Europe PMC,Gene Ontology,27
341,PMC:11821643,ML,Europe PMC,Experimental Methods,11
341,PMC:11821643,ML,Europe PMC,Chemicals,70
341,PMC:11821643,ML,Metagenomics,Body-Site,28
341,PMC:11821643,ML,Metagenomics,Engineered,4
341,PMC:11821643,ML,Metagenomics,Sequencing,1
341,PMC:11821643,ML,Metagenomics,Treatment,99
341,PMC:11821643,ML,Metagenomics,Host,28
341,PMC:11821643,ML,Metagenomics,Place,1
341,PMC:11821643,ML,Metagenomics,Sample-Material,12
341,PMC:11821643,ML,Metagenomics,Gene,5
341,PMC:11821643,ML,Metagenomics,LS,5
341,PMC:11821643,ML,Metagenomics,State,377
341,PMC:11821643,ML,Metagenomics,Primer,2
342,PMC:11835241,Dictionary,Europe PMC,Gene Ontology,130
342,PMC:11835241,Dictionary,Europe PMC,Experimental Methods,32
342,PMC:11835241,Dictionary,Europe PMC,Gene_Proteins,114
342,PMC:11835241,Dictionary,Europe PMC,Diseases,42
342,PMC:11835241,Dictionary,Europe PMC,Chemicals,28
342,PMC:11835241,Dictionary,Europe PMC,Organisms,3
342,PMC:11835241,Dictionary,Europe PMC,Accession Numbers,6
342,PMC:11835241,ML,Europe PMC,Diseases,176
342,PMC:11835241,ML,Europe PMC,Experimental Methods,14
342,PMC:11835241,ML,Europe PMC,Gene_Proteins,127
342,PMC:11835241,ML,Europe PMC,Gene Ontology,77
342,PMC:11835241,ML,Europe PMC,Organisms,27
342,PMC:11835241,ML,Europe PMC,Chemicals,43
342,PMC:11835241,ML,Metagenomics,Sequencing,3
342,PMC:11835241,ML,Metagenomics,Engineered,2
342,PMC:11835241,ML,Metagenomics,Body-Site,20
342,PMC:11835241,ML,Metagenomics,Treatment,14
342,PMC:11835241,ML,Metagenomics,Host,7
342,PMC:11835241,ML,Metagenomics,Sample-Material,18
342,PMC:11835241,ML,Metagenomics,LS,1
342,PMC:11835241,ML,Metagenomics,Gene,13
342,PMC:11835241,ML,Metagenomics,State,311
343,PMC:11814213,Dictionary,Europe PMC,Organisms,143
343,PMC:11814213,Dictionary,Europe PMC,Diseases,24
343,PMC:11814213,Dictionary,Europe PMC,Experimental Methods,13
343,PMC:11814213,Dictionary,Europe PMC,Gene Ontology,18
343,PMC:11814213,Dictionary,Europe PMC,Chemicals,26
343,PMC:11814213,ML,Europe PMC,Organisms,162
343,PMC:11814213,ML,Europe PMC,Gene Ontology,16
343,PMC:11814213,ML,Europe PMC,Chemicals,42
343,PMC:11814213,ML,Europe PMC,Diseases,15
343,PMC:11814213,ML,Europe PMC,Experimental Methods,11
343,PMC:11814213,ML,Europe PMC,Gene_Proteins,2
343,PMC:11814213,ML,Metagenomics,Body-Site,125
343,PMC:11814213,ML,Metagenomics,Sequencing,3
343,PMC:11814213,ML,Metagenomics,Treatment,77
343,PMC:11814213,ML,Metagenomics,Host,81
343,PMC:11814213,ML,Metagenomics,Place,3
343,PMC:11814213,ML,Metagenomics,Sample-Material,7
343,PMC:11814213,ML,Metagenomics,Gene,10
343,PMC:11814213,ML,Metagenomics,State,227
343,PMC:11814213,ML,Metagenomics,Kit,2
343,PMC:11814213,ML,Metagenomics,Primer,4
344,PMC:11842320,Dictionary,Europe PMC,Organisms,236
344,PMC:11842320,Dictionary,Europe PMC,Gene Ontology,58
344,PMC:11842320,Dictionary,Europe PMC,Chemicals,122
344,PMC:11842320,Dictionary,Europe PMC,Diseases,7
344,PMC:11842320,Dictionary,Europe PMC,Resources,2
344,PMC:11842320,Dictionary,Europe PMC,Experimental Methods,1
344,PMC:11842320,Dictionary,Europe PMC,Accession Numbers,1
344,PMC:11842320,Dictionary,Europe PMC,Gene_Proteins,3
344,PMC:11842320,ML,Europe PMC,Organisms,223
344,PMC:11842320,ML,Europe PMC,Gene Ontology,46
344,PMC:11842320,ML,Europe PMC,Chemicals,111
344,PMC:11842320,ML,Europe PMC,Diseases,11
344,PMC:11842320,ML,Europe PMC,Gene_Proteins,6
344,PMC:11842320,ML,Metagenomics,Body-Site,12
344,PMC:11842320,ML,Metagenomics,Engineered,19
344,PMC:11842320,ML,Metagenomics,Ecoregion,2
344,PMC:11842320,ML,Metagenomics,Sequencing,9
344,PMC:11842320,ML,Metagenomics,Treatment,100
344,PMC:11842320,ML,Metagenomics,Site,6
344,PMC:11842320,ML,Metagenomics,Host,63
344,PMC:11842320,ML,Metagenomics,Place,6
344,PMC:11842320,ML,Metagenomics,LCM,1
344,PMC:11842320,ML,Metagenomics,Sample-Material,31
344,PMC:11842320,ML,Metagenomics,Gene,5
344,PMC:11842320,ML,Metagenomics,LS,2
344,PMC:11842320,ML,Metagenomics,State,186
344,PMC:11842320,ML,Metagenomics,Kit,1
345,PMC:11831133,Dictionary,Europe PMC,Gene Ontology,81
345,PMC:11831133,Dictionary,Europe PMC,Chemicals,41
345,PMC:11831133,Dictionary,Europe PMC,Organisms,253
345,PMC:11831133,Dictionary,Europe PMC,Diseases,4
345,PMC:11831133,Dictionary,Europe PMC,Gene_Proteins,46
345,PMC:11831133,Dictionary,Europe PMC,Experimental Methods,5
345,PMC:11831133,ML,Europe PMC,Organisms,171
345,PMC:11831133,ML,Europe PMC,Chemicals,16
345,PMC:11831133,ML,Europe PMC,Experimental Methods,3
345,PMC:11831133,ML,Europe PMC,Gene Ontology,27
345,PMC:11831133,ML,Europe PMC,Gene_Proteins,13
345,PMC:11831133,ML,Europe PMC,Diseases,1
345,PMC:11831133,ML,Metagenomics,Body-Site,8
345,PMC:11831133,ML,Metagenomics,Engineered,2
345,PMC:11831133,ML,Metagenomics,Treatment,99
345,PMC:11831133,ML,Metagenomics,Site,14
345,PMC:11831133,ML,Metagenomics,Host,23
345,PMC:11831133,ML,Metagenomics,Sample-Material,8
345,PMC:11831133,ML,Metagenomics,Gene,10
345,PMC:11831133,ML,Metagenomics,State,64
346,PMC:11762073,Dictionary,Europe PMC,Organisms,111
346,PMC:11762073,Dictionary,Europe PMC,Chemicals,39
346,PMC:11762073,Dictionary,Europe PMC,Diseases,25
346,PMC:11762073,Dictionary,Europe PMC,Gene Ontology,15
346,PMC:11762073,Dictionary,Europe PMC,Gene_Proteins,8
346,PMC:11762073,Dictionary,Europe PMC,Experimental Methods,11
346,PMC:11762073,ML,Europe PMC,Diseases,45
346,PMC:11762073,ML,Europe PMC,Organisms,128
346,PMC:11762073,ML,Europe PMC,Gene Ontology,10
346,PMC:11762073,ML,Europe PMC,Experimental Methods,11
346,PMC:11762073,ML,Europe PMC,Chemicals,39
346,PMC:11762073,ML,Europe PMC,Gene_Proteins,16
346,PMC:11762073,ML,Metagenomics,Ecoregion,7
346,PMC:11762073,ML,Metagenomics,Body-Site,14
346,PMC:11762073,ML,Metagenomics,Engineered,5
346,PMC:11762073,ML,Metagenomics,Treatment,22
346,PMC:11762073,ML,Metagenomics,Site,4
346,PMC:11762073,ML,Metagenomics,Host,33
346,PMC:11762073,ML,Metagenomics,Place,5
346,PMC:11762073,ML,Metagenomics,Sample-Material,28
346,PMC:11762073,ML,Metagenomics,Gene,5
346,PMC:11762073,ML,Metagenomics,State,141
347,PMC:11842425,Dictionary,Europe PMC,Organisms,249
347,PMC:11842425,Dictionary,Europe PMC,Diseases,3
347,PMC:11842425,Dictionary,Europe PMC,Gene Ontology,64
347,PMC:11842425,Dictionary,Europe PMC,Chemicals,34
347,PMC:11842425,Dictionary,Europe PMC,Gene_Proteins,32
347,PMC:11842425,Dictionary,Europe PMC,Experimental Methods,17
347,PMC:11842425,Dictionary,Europe PMC,Resources,1
347,PMC:11842425,Dictionary,Europe PMC,Accession Numbers,12
347,PMC:11842425,ML,Europe PMC,Organisms,358
347,PMC:11842425,ML,Europe PMC,Chemicals,86
347,PMC:11842425,ML,Europe PMC,Gene Ontology,57
347,PMC:11842425,ML,Europe PMC,Gene_Proteins,46
347,PMC:11842425,ML,Europe PMC,Experimental Methods,14
347,PMC:11842425,ML,Metagenomics,Ecoregion,3
347,PMC:11842425,ML,Metagenomics,Body-Site,11
347,PMC:11842425,ML,Metagenomics,Engineered,2
347,PMC:11842425,ML,Metagenomics,Sequencing,3
347,PMC:11842425,ML,Metagenomics,Treatment,5
347,PMC:11842425,ML,Metagenomics,Site,1
347,PMC:11842425,ML,Metagenomics,Host,122
347,PMC:11842425,ML,Metagenomics,Place,4
347,PMC:11842425,ML,Metagenomics,Date,1
347,PMC:11842425,ML,Metagenomics,Sample-Material,13
347,PMC:11842425,ML,Metagenomics,Gene,63
347,PMC:11842425,ML,Metagenomics,LS,9
347,PMC:11842425,ML,Metagenomics,State,84
347,PMC:11842425,ML,Metagenomics,Primer,4
348,PMC:11840169,Dictionary,Europe PMC,Organisms,158
348,PMC:11840169,Dictionary,Europe PMC,Diseases,12
348,PMC:11840169,Dictionary,Europe PMC,Chemicals,43
348,PMC:11840169,Dictionary,Europe PMC,Gene Ontology,35
348,PMC:11840169,Dictionary,Europe PMC,Gene_Proteins,94
348,PMC:11840169,Dictionary,Europe PMC,Accession Numbers,3
348,PMC:11840169,Dictionary,Europe PMC,Experimental Methods,4
348,PMC:11840169,ML,Europe PMC,Organisms,202
348,PMC:11840169,ML,Europe PMC,Diseases,14
348,PMC:11840169,ML,Europe PMC,Chemicals,64
348,PMC:11840169,ML,Europe PMC,Gene Ontology,48
348,PMC:11840169,ML,Europe PMC,Gene_Proteins,129
348,PMC:11840169,ML,Metagenomics,Body-Site,22
348,PMC:11840169,ML,Metagenomics,Sequencing,2
348,PMC:11840169,ML,Metagenomics,Engineered,1
348,PMC:11840169,ML,Metagenomics,Treatment,60
348,PMC:11840169,ML,Metagenomics,Host,23
348,PMC:11840169,ML,Metagenomics,Place,18
348,PMC:11840169,ML,Metagenomics,LS,4
348,PMC:11840169,ML,Metagenomics,Gene,58
348,PMC:11840169,ML,Metagenomics,Sample-Material,4
348,PMC:11840169,ML,Metagenomics,State,119
348,PMC:11840169,ML,Metagenomics,Kit,1
349,PMC:11836782,Dictionary,Europe PMC,Organisms,76
349,PMC:11836782,Dictionary,Europe PMC,Chemicals,85
349,PMC:11836782,Dictionary,Europe PMC,Diseases,56
349,PMC:11836782,Dictionary,Europe PMC,Gene Ontology,56
349,PMC:11836782,Dictionary,Europe PMC,Gene_Proteins,62
349,PMC:11836782,Dictionary,Europe PMC,Experimental Methods,1
349,PMC:11836782,ML,Europe PMC,Organisms,58
349,PMC:11836782,ML,Europe PMC,Chemicals,101
349,PMC:11836782,ML,Europe PMC,Gene Ontology,46
349,PMC:11836782,ML,Europe PMC,Gene_Proteins,94
349,PMC:11836782,ML,Europe PMC,Diseases,60
349,PMC:11836782,ML,Europe PMC,Experimental Methods,1
349,PMC:11836782,ML,Metagenomics,Body-Site,12
349,PMC:11836782,ML,Metagenomics,Treatment,50
349,PMC:11836782,ML,Metagenomics,Host,9
349,PMC:11836782,ML,Metagenomics,Place,1
349,PMC:11836782,ML,Metagenomics,Sample-Material,9
349,PMC:11836782,ML,Metagenomics,State,134
350,PMC:11818240,Dictionary,Europe PMC,Gene_Proteins,40
350,PMC:11818240,Dictionary,Europe PMC,Experimental Methods,69
350,PMC:11818240,Dictionary,Europe PMC,Organisms,77
350,PMC:11818240,Dictionary,Europe PMC,Diseases,18
350,PMC:11818240,Dictionary,Europe PMC,Chemicals,17
350,PMC:11818240,Dictionary,Europe PMC,Gene Ontology,3
350,PMC:11818240,Dictionary,Europe PMC,Accession Numbers,3
350,PMC:11818240,ML,Europe PMC,Diseases,17
350,PMC:11818240,ML,Europe PMC,Organisms,58
350,PMC:11818240,ML,Europe PMC,Chemicals,19
350,PMC:11818240,ML,Europe PMC,Gene_Proteins,70
350,PMC:11818240,ML,Europe PMC,Experimental Methods,69
350,PMC:11818240,ML,Europe PMC,Gene Ontology,5
350,PMC:11818240,ML,Metagenomics,Engineered,3
350,PMC:11818240,ML,Metagenomics,Sequencing,12
350,PMC:11818240,ML,Metagenomics,Body-Site,2
350,PMC:11818240,ML,Metagenomics,Treatment,12
350,PMC:11818240,ML,Metagenomics,Host,2
350,PMC:11818240,ML,Metagenomics,Place,1
350,PMC:11818240,ML,Metagenomics,Gene,107
350,PMC:11818240,ML,Metagenomics,LS,3
350,PMC:11818240,ML,Metagenomics,Sample-Material,7
350,PMC:11818240,ML,Metagenomics,State,78
350,PMC:11818240,ML,Metagenomics,Kit,2
351,PMC:11837520,Dictionary,Europe PMC,Organisms,37
351,PMC:11837520,Dictionary,Europe PMC,Gene_Proteins,62
351,PMC:11837520,Dictionary,Europe PMC,Experimental Methods,31
351,PMC:11837520,Dictionary,Europe PMC,Diseases,2
351,PMC:11837520,Dictionary,Europe PMC,Gene Ontology,5
351,PMC:11837520,Dictionary,Europe PMC,Chemicals,14
351,PMC:11837520,Dictionary,Europe PMC,Accession Numbers,1
351,PMC:11837520,ML,Europe PMC,Gene_Proteins,51
351,PMC:11837520,ML,Europe PMC,Organisms,55
351,PMC:11837520,ML,Europe PMC,Chemicals,29
351,PMC:11837520,ML,Europe PMC,Diseases,2
351,PMC:11837520,ML,Europe PMC,Gene Ontology,8
351,PMC:11837520,ML,Europe PMC,Experimental Methods,11
351,PMC:11837520,ML,Metagenomics,Body-Site,2
351,PMC:11837520,ML,Metagenomics,Sequencing,8
351,PMC:11837520,ML,Metagenomics,Engineered,2
351,PMC:11837520,ML,Metagenomics,Treatment,44
351,PMC:11837520,ML,Metagenomics,Host,6
351,PMC:11837520,ML,Metagenomics,Place,1
351,PMC:11837520,ML,Metagenomics,Gene,37
351,PMC:11837520,ML,Metagenomics,Sample-Material,2
351,PMC:11837520,ML,Metagenomics,LS,3
351,PMC:11837520,ML,Metagenomics,State,85
351,PMC:11837520,ML,Metagenomics,Kit,1
352,PMC:11785049,Dictionary,Europe PMC,Gene Ontology,10
352,PMC:11785049,Dictionary,Europe PMC,Organisms,5
352,PMC:11785049,ML,Europe PMC,Organisms,2
352,PMC:11785049,ML,Metagenomics,Engineered,1
352,PMC:11785049,ML,Metagenomics,Sequencing,1
352,PMC:11785049,ML,Metagenomics,Ecoregion,2
352,PMC:11785049,ML,Metagenomics,Treatment,2
352,PMC:11785049,ML,Metagenomics,Site,1
352,PMC:11785049,ML,Metagenomics,Host,5
352,PMC:11785049,ML,Metagenomics,Place,5
352,PMC:11785049,ML,Metagenomics,Gene,1
352,PMC:11785049,ML,Metagenomics,State,5
353,PMC:11785879,Dictionary,Europe PMC,Chemicals,88
353,PMC:11785879,Dictionary,Europe PMC,Organisms,80
353,PMC:11785879,Dictionary,Europe PMC,Diseases,19
353,PMC:11785879,Dictionary,Europe PMC,Gene Ontology,5
353,PMC:11785879,Dictionary,Europe PMC,Experimental Methods,4
353,PMC:11785879,ML,Europe PMC,Organisms,69
353,PMC:11785879,ML,Europe PMC,Chemicals,31
353,PMC:11785879,ML,Europe PMC,Gene_Proteins,11
353,PMC:11785879,ML,Europe PMC,Diseases,21
353,PMC:11785879,ML,Europe PMC,Gene Ontology,2
